,id,genre,track_name,artist_name,valence,energy,k-means_moods,moods_label
6349,78wKKeOvmpMnJOJx9jYRg9,k-pop,향,김태성,0.0589,0.137,4,Depressed
6350,78hrSM8bnWQ8j3BTNViKiR,k-pop,Oh Wa,Park Hee-jin,0.861,0.887,1,Excitement
6351,6BaZmJzvAtXx72MjSHSlbf,k-pop,MR. TAXI (Original Title : Mr. Taxi),Girls' Generation,0.884,0.938,1,Excitement
6352,0JURkyRmqvTlSST86vREPn,k-pop,Girls - Feat. Lil Kim,SE7EN,0.462,0.564,2,Misery
6353,38ieVc88O6Wznw3NxXhE78,k-pop,You Got Me,STi,0.582,0.556,5,Contentment
6354,1QBQqvlyhDp07xYawpKzaD,k-pop,오빠만 믿어 (MR),Park Hyun-Bin,0.871,0.878,1,Excitement
6355,3GVn6UkReDgC9OpVkin1pm,k-pop,White Luv,Jo Ha Rang,0.66,0.625,5,Contentment
6356,3tVURloUbySZJdxd6eFXuT,k-pop,Spring Rain,Yiruma,0.131,0.148,4,Depressed
6357,7lJm9RAFIJYWrVG9uIB1al,k-pop,지워버릴래 (inst.),루앤,0.363,0.874,0,Distressed
6358,5JdsrzAz2oSOx2gBiQpT3g,k-pop,Don't Cry,J-Dogg,0.804,0.743,1,Excitement
6359,2DdPxU0jLX14u1TCWHPxLy,k-pop,The Boys *Bring Dem Boys*,Girls' Generation,0.603,0.709,3,Energetic
6360,6dbkwomm5qux6JvGR8hAGo,k-pop,White Luv (inst.),Jo Ha Rang,0.598,0.58,5,Contentment
6361,58Erj6cOfvqpYPPlC42NLA,k-pop,그대만 보이네요,V.A,0.156,0.389,4,Depressed
6362,25b5YfUEC785nlZO0wPl22,k-pop,What Can I Do (어쩌라고),BIGBANG,0.602,0.945,3,Energetic
6363,0ccTWdaRyyzFkkZEi0BuXL,k-pop,답답,자우림 (Jaurim),0.925,0.782,1,Excitement
6364,31ZAhZMvBd9aQ8t2Nt9fUZ,k-pop,Understand (이해해),SE7EN,0.346,0.532,2,Misery
6365,0UmnjNUcWPhpxIJMqyqqGv,k-pop,TRICK (Original Title : TYPICAL),Girls' Generation,0.852,0.9,1,Excitement
6366,6oyqUfOl7jTbOx8fdupEwp,k-pop,Chug Chug (Inst.),UMC/UW,0.46,0.785,3,Energetic
6367,1FzFvaAsZu5pf6OzP0BGWm,k-pop,Fire,2NE1,0.0,0.0,4,Depressed
6368,6w8WhoTh1cYYBxV9IrLbx2,k-pop,정말 내가 죽을 죄를 지었어,Doz,0.645,0.915,3,Energetic
6369,2c1zq50Rv6eLLo9bsWwROt,k-pop,What Beautiful Stars,Yiruma,0.0717,0.178,4,Depressed
6370,4uJagAJ1bdIsoAkNeRXnJv,k-pop,Cappuccino (Acoustic Version),Yoon Han,0.364,0.247,4,Depressed
6371,3Mici8BavxhyR0y0CXFPBN,k-pop,Bad Boy,BIGBANG,0.397,0.764,3,Energetic
6372,65EDxAEoIiVJ6VjJV7III9,k-pop,IMAGINATION,부부(Booboo),0.376,0.465,2,Misery
6373,7nf94aFq7PChT6rlC5dvQR,k-pop,불꽃처럼,BoM,0.396,0.625,2,Misery
6374,0IOMWTzPTPofose3MHcRls,k-pop,사랑이라 말할 수 있는 것,JOYjin(조이진),0.0773,0.133,4,Depressed
6375,7b8xBm5rZUstRsl6Ym8qzC,k-pop,The Sunbeams… They Scatter,Yiruma,0.038,0.095,4,Depressed
6376,1lwxvwCZvdXKzjVqzjAPep,k-pop,Stand Up,BTOB,0.559,0.771,3,Energetic
6377,62HZygUjdZsYVe3Au2NXzg,k-pop,기다린다 (Sad Version),큐제이,0.34,0.379,2,Misery
6378,3yHthGHCrWXDXB2VwrMoPN,k-pop,In Your Presence,Steve Lamount Harrold,0.0797,0.455,2,Misery
6379,2sfoz7WbsgT2D4w6LBmaWT,k-pop,Remember,V.A,0.187,0.264,4,Depressed
6380,6VyN1eW6TZLzDlRUrMv4Pm,k-pop,Bad Boy,BIGBANG,0.421,0.766,3,Energetic
6381,5WpdFzR2xDEP4Ak3GKetZl,k-pop,Know Your Name,Jay Park,0.7,0.818,1,Excitement
6382,5J8uyT5pYdQcczkc8UWIhJ,k-pop,One Day Diary,Yiruma,0.0929,0.115,4,Depressed
6383,76t3OEWWCV5Joy8XXSbIGX,k-pop,Stay Together,2NE1,0.0,0.0,4,Depressed
6384,6H2CojFM0UeqRIodYqvDUB,k-pop,This Moment Is Your Life,Yoon Han,0.0,0.00882,4,Depressed
6385,2puRcNvTw1uOfzxt00HpMV,k-pop,Ain't No Fun (재미없어),BIGBANG,0.701,0.563,5,Contentment
6386,7Gt1mTck1wWmmAJpSMNmVs,k-pop,그댄 대단해요 (inst.),V.A,0.318,0.441,2,Misery
6387,5rsLV4FO0E9Tpbj9t8F9Sa,k-pop,끝나지 않은 노래 (Epilogue ver.),V.A,0.342,0.718,2,Misery
6388,6M3x5agY8Cu5dAyi8jZsaS,k-pop,That's Alright (feat. JD),New Dynasty,0.888,0.86,1,Excitement
6389,5Vng0sJJDcQ5ZvXRQnTxTX,k-pop,Moonshower (Keen Mix),QUAGUA,0.0746,0.728,0,Distressed
6390,1kLplichTf2yemEEz7kD9u,k-pop,C'est La Vie,Hwaii,0.631,0.276,5,Contentment
6391,0XhuBMHyIcor4DIyCxR79X,k-pop,Beer Bottle Baseball,Molly Maguires,0.766,0.762,1,Excitement
6392,1QmRMQeKp3bdiZPFOck7JE,k-pop,후애,V.A,0.221,0.711,2,Misery
6393,5dxgxQ11cPMCqXSy1AP0pI,k-pop,"기다려, 기다릴게 (Inst.)",소울레인,0.7,0.737,1,Excitement
6394,6o6XlivwGtP1JgQZ8IAwty,k-pop,The Boys,Girls' Generation,0.927,0.94,1,Excitement
6395,58TeoU1db8bEE8P0YkEEF7,k-pop,Chug Chug (Feat. D. Theo of Soul Dive),UMC/UW,0.616,0.95,3,Energetic
6396,3E1E0U8jQ9kryseD60Tx0i,k-pop,Loanna,Yiruma,0.0872,0.181,4,Depressed
6397,19uEyLqMJ5nGYvCwsGELQi,k-pop,사과,Pudditorium,0.198,0.284,4,Depressed
6398,467ZFgnPyqTxpxdCt1SYwO,k-pop,Paris,Yoon Han,0.133,0.137,4,Depressed
6399,7FBjmktsY7RJrXfGkf6L5C,k-pop,Own Way,더더 밴드(TheThE Band),0.451,0.838,3,Energetic
6400,4Sn1KnFD4nLY23wzaC1zsg,k-pop,탈,김태성,0.0369,0.0755,4,Depressed
6401,3cOoVzcIFla7bxBPPWEDUj,k-pop,Tears On Love,Yiruma,0.219,0.149,4,Depressed
6402,2HKsHh4pMkA4Z7r4g2Fy16,k-pop,너만이,Bobby Kim,0.392,0.537,2,Misery
6403,5k4qqexTJhwQUjlREsqy9s,k-pop,Sunflower,Girls' Generation,0.448,0.774,3,Energetic
6404,383CJ0ad4byEYkhpb5kkmZ,k-pop,Wings (날개) [Daesung Solo],BIGBANG,0.422,0.817,3,Energetic
6405,0X5t0CPnMBG23HfRewbr3G,k-pop,Boom Di Boom Di - Mike Cip Album mix,SKULL,0.626,0.852,3,Energetic
6406,75DMPutlYpZ5ndt9EN5Xoc,k-pop,Press Play,BTOB,0.794,0.93,1,Excitement
6407,6e3mKFI3fxofTx2Ka8ovRq,k-pop,Only For Love,BoM,0.539,0.833,3,Energetic
6408,510AiXTy9yey4lxieYsjmB,k-pop,짝 (feat. 토니안),lady Jane,0.456,0.88,3,Energetic
6409,2f17ffpLFgkXjPWTvE0iVs,k-pop,What The Fuck It Is,STi,0.685,0.403,5,Contentment
6410,7yjsHdUMaKJzaM2PY6070u,k-pop,I Feel Alright,Steve Lamount Harrold,0.496,0.664,3,Energetic
6411,4P6121AyLHyUzsdXwtY2wo,k-pop,The Senior (老將) (Inst.),BILL STAX,0.18,0.467,2,Misery
6412,7ti59BgcwjZwUtBMbYVLoX,k-pop,다른 얘기 좀 하자,Sool J,0.749,0.517,5,Contentment
6413,2mTN4GY5Q4XA415KneAK8v,k-pop,Hate You,2NE1,0.743,0.844,1,Excitement
6414,6zUW0ZDw3czWOHDJdnjxMu,k-pop,How Great Is Your Love(Original Title : Still Believe In Love),Girls' Generation,0.428,0.72,3,Energetic
6415,7LECP0B48XOEx384MyLdsk,k-pop,Oh Yeah,Electroboyz,0.486,0.776,3,Energetic
6416,4LLHX6NQjwkRLGJmjm5UvL,k-pop,Joy,Yiruma,0.221,0.188,4,Depressed
6417,6ezuIWphgAyuOc2aK7xMHT,k-pop,Sad Song (느린노래),Baek A Yeon,0.277,0.567,2,Misery
6418,65MY7lchjvHZqkwZS2Racj,k-pop,Good Woman,J-Dogg,0.867,0.696,1,Excitement
6419,1zJm17edwHjbRrUSVk5B5O,k-pop,사랑하다 말걸,더더 밴드(TheThE Band),0.749,0.72,1,Excitement
6420,7bF9fbaFvT0zHLYMufTuzO,k-pop,너를 비운다,V.A,0.149,0.444,2,Misery
6421,3eoBExgavjh0vL2hdO3cWy,k-pop,Still Alive,BIGBANG,0.652,0.929,3,Energetic
6422,1BaynIPaSI5FdIOfwXFEmf,k-pop,Time,조성민,0.115,0.555,2,Misery
6423,3GQav9BHuGn3HhOqHD1aNp,k-pop,한참을 울었어,Electroboyz,0.769,0.571,5,Contentment
6424,1BaH2qcHIM4vnP6mSLIgm4,k-pop,How Many Times,더더 밴드(TheThE Band),0.172,0.458,2,Misery
6425,2f4fIWotqWTzlHMjw2PX89,k-pop,정말 내가 죽을 죄를 지었어 (inst.),Doz,0.364,0.916,0,Distressed
6426,2XwJeuImERiuOKHq0e9tV6,k-pop,The Boys *Bring The Boys* - Teddy Riley Remix,Girls' Generation,0.88,0.897,1,Excitement
6427,6OlozZELup8ADBpRRRcu4H,k-pop,대찬인생 (MR),Park Hyun-Bin,0.965,0.946,1,Excitement
6428,7diiPqW0hWvSgbmsZq5iUu,kids,The Goldfish,The Laurie Berkner Band,0.639,0.519,5,Contentment
6429,3M4MIFXr1kDcldIon04LDn,kids,Hasta la Victoria Siempre,Suni Paz,0.432,0.0669,4,Depressed
6430,5BDAbZToOXc7pH99TNJI3g,kids,Not An Egg,The Backyardigans,0.519,0.537,5,Contentment
6431,7datiYHpNDGRykZY0ta1wA,kids,Science Frontier,Monty Harper,0.909,0.515,5,Contentment
6432,3eBzXdFWPgwOno7JpsTveH,kids,Under the Sea,Various Artists,0.89,0.889,1,Excitement
6433,5NOXbgrKWZSXPzj9Q4sQLI,kids,Swinging On A Star,John Lithgow,0.709,0.381,5,Contentment
6434,4mHu0AdCu5b0HuY5kkBdJa,kids,City Garden Rap,Wonder Pets,0.696,0.687,1,Excitement
6435,5aL9U9PfwtJnSFSCMbZgQG,kids,Love Of The Game,Bill Harley,0.428,0.294,4,Depressed
6436,3AZibYfqVAdBAldsP9wKy9,kids,Banana Smoothie,The Naked Brothers Band,0.96,0.81,1,Excitement
6437,0492IIwZ3Pq37ckkvEghw5,kids,My Name Is Daffy Dave,Daffy Dave,0.729,0.525,5,Contentment
6438,7HUWTQohP6dyNpDArprz04,kids,Love Bug,Raffi,0.67,0.234,5,Contentment
6439,7yeqP6cDje4AVGOnH5Ze4f,kids,Don't Fill Up On Chips,Randy Kaplan,0.739,0.617,5,Contentment
6440,5IiMclvQEq45GYUUaYsObe,kids,Laugh in Any Language,The Jimmies,0.831,0.718,1,Excitement
6441,0l7FQIdC3gvb7R9I8bISFu,kids,We Are The Dinosaurs,The Laurie Berkner Band,0.792,0.25,5,Contentment
6442,7dqbmpVdDgjnFQdhdDrmtC,kids,Put Your Finger in the Air - Instrumental,Bob McGrath,0.578,0.154,5,Contentment
6443,4gHHytUVWdfPumbJA9AizA,kids,Bicycle,Frances England,0.886,0.162,5,Contentment
6444,6mwFkL37PXyfNZq1y5jhSL,kids,Catch That Train,Dan Zanes,0.852,0.371,5,Contentment
6445,5tvN74QGIU0JAOEnsWjs3E,kids,Recess,Justin Roberts,0.481,0.742,3,Energetic
6446,2fyTvrL2OA9VgVc9Hgvff2,kids,Bad Day,Alvin & The Chipmunks,0.294,0.654,2,Misery
6447,0OBSM0RMETSxSdnas3bdjS,kids,Your Smile,Brady Rymer,0.962,0.82,1,Excitement
6448,6T8cDr9P6anYtaORts1Wd1,kids,So Long Song,Blues Clues,0.517,0.886,3,Energetic
6449,3ShItLsPzmXD0GGw8jnuP4,kids,Casi-Casi (Almost-Almost),Suni Paz,0.678,0.304,5,Contentment
6450,4HVrBSUpRiCxRaVKPuIyGj,kids,It's a Big World,Renee & Jeremy,0.531,0.102,4,Depressed
6451,1XRti2U3hW7uPz2dpGuCpq,kids,When a Hippo Can Dance,Sandra Boynton,0.534,0.329,5,Contentment
6452,3D8JoB1xCsSt5tlwix7nce,kids,Ants,Banana Slug String Band,0.551,0.737,3,Energetic
6453,4PSgx8uleKin89LFvvSXf9,kids,"Dora The Explorer Party Mix (including ""Dora The Explorer Theme"" & ""Travel Song"")",Dora The Explorer,0.681,0.919,3,Energetic
6454,5xYCSdkSh2cwwVwwM2XXNN,kids,Let's Shake,Dan Zanes,0.927,0.617,1,Excitement
6455,6ldmAg4gi29jwvviS2ir4b,kids,Old McDonald,Baby Genius,0.77,0.422,5,Contentment
6456,1Cx2qZoBKjHtbCy3Ip5WFo,kids,Dinosaur Christmas,Wee Hairy Beasties,0.766,0.62,5,Contentment
6457,5nu6DuYXU9oR5XCufB4vMH,kids,Here Comes the Sun,Caspar Babypants,0.741,0.472,5,Contentment
6458,5cVvivemmfG6vaSOAleHOH,kids,Walk Outside,Dan Crow,0.882,0.497,5,Contentment
6459,5nWzvyYtFS6grdnM1C7mR2,kids,Special To Me (Phoenix Audition Song),Various Artists,0.859,0.798,1,Excitement
6460,6V7ZsUDJyIZpGV2OIYdCjz,kids,The Martian Hop,Joanie Bartels,0.945,0.621,1,Excitement
6461,2BqDAUJBMCbNXf6y20PZpI,kids,Ode to a Shower Door,Randy Kaplan,0.853,0.736,1,Excitement
6462,4z7QGidwzfe59eny2SF8aj,kids,Smells Like Teen Spirit,Rockabye Baby!,0.521,0.299,5,Contentment
6463,1FqrxpHJiAR9jqixcLmE8l,kids,Old Folks' Boogie,Various Artists,0.558,0.688,3,Energetic
6464,7LCHob5TsBRJzr4Ja0rzYn,kids,Together Reprise,VeggieTales,0.664,0.54,5,Contentment
6465,5sEcHGvEfUa3kXaUh20bxg,kids,Say Hey (I Love You),Kidz Bop Kids,0.963,0.831,1,Excitement
6466,3QPqEVWIsdd1WS0rJn9usq,kids,Island in the Sun,Father Goose,0.447,0.342,2,Misery
6467,5BaU8x5WaZ41OQOGNrwXpE,kids,Moon Moon Moon,The Laurie Berkner Band,0.364,0.127,4,Depressed
6468,3jhKTYlVYgbObugYpTXY9v,kids,The Monkey Dance,The Wiggles,0.602,0.855,3,Energetic
6469,1CaVxP8JMCmGr1TTuw8OZ8,kids,Ready For Anything,The Backyardigans,0.875,0.66,1,Excitement
6470,19pisHVJ0gQXjAjXI1DIgP,kids,Turn! Turn! Turn!,Dan Zanes,0.393,0.294,4,Depressed
6471,0Cb3hf38BCI5cvESyMlFQR,kids,Carrying Your Love With Me,Hushabye Baby,0.427,0.117,4,Depressed
6472,5EbIR8MiNcNZ7RLV3bMMJE,kids,Seven is the New 14,The Sippy Cups,0.76,0.568,5,Contentment
6473,3CWiyGDaLRKVUS6ahKiAv1,kids,We're Doing a Sequel,Various Artists,0.796,0.663,1,Excitement
6474,5hDxmq48dU98DHOOaX3AkB,kids,Newspaper Mama,Peter Combe,0.96,0.777,1,Excitement
6475,30DDy5TCb6DJGkOKiUdsER,kids,Night Mantra,Renee & Jeremy,0.608,0.127,5,Contentment
6476,4QyEMFfpiEXqV8PzVEaI1r,kids,Karma Police,Rockabye Baby!,0.353,0.361,2,Misery
6477,3dGcv579QV9azJ3nKLmGis,kids,Play Blue's Clues,Various Artists,0.593,0.684,3,Energetic
6478,05l1NMzQPvPivkxTxoxYwk,kids,C is for Cookie,Sesame Street,0.603,0.962,3,Energetic
6479,6ZfHhdvi9zOxkShVzzzUJB,kids,"Twinkle, Twinkle Little Star",Dora The Explorer,0.623,0.632,5,Contentment
6480,1wmrAhxfFvuZyeQH3CObBh,kids,I Still Miss Someone,Hushabye Baby,0.552,0.104,4,Depressed
6481,2lENjjnvVaHFdfs7Zz02lp,kids,Jack Tar on Shore - with Broken Social Scene,Various Artists,0.747,0.507,5,Contentment
6482,5iaLZDR6vhnrqtWZuPEnfS,kids,Alphabet Boogie,Kiboomu,0.576,0.684,3,Energetic
6483,7mUM8ax1kXCYyOJbDOAdl7,kids,Boys In The Choir,Tom Chapin,0.761,0.297,5,Contentment
6484,0SO0TmI4vYey0jKBYixyBF,kids,Pirates,Milkshake,0.535,0.779,3,Energetic
6485,2gLAI8WGYCjrEGvVIataGr,kids,Counting Stars,Kidz Bop Kids,0.884,0.773,1,Excitement
6486,7ibp0dEFgvmRHrSjw5Vw5z,kids,I'd Like To Be A Bubble,Tweenies,0.353,0.401,2,Misery
6487,3CXGRQ4U93Vg7KFeFL3cLC,kids,Can You Clap,Sue Schnitzer,0.234,0.144,4,Depressed
6488,2Y354xuUub8XIssz6R1i1l,kids,Whimsical Merry Go Round,Children's Favorites,0.863,0.448,5,Contentment
6489,0F6ZsoLrPG1rsknhMHlSlk,kids,This Land Is Your Land,Elizabeth Mitchell,0.633,0.141,5,Contentment
6490,0dPDGfV6IYhwEApCh1Cra9,kids,The Window,Trout Fishing in America,0.87,0.279,5,Contentment
6491,7yQq0sQokJAV2qqc44J9Eu,kids,Dirt Made My Lunch,Banana Slug String Band with Michael Levy,0.68,0.198,5,Contentment
6492,3jt1tgW0Mu0DOGIHb1912g,kids,We Got The Bite,Gustafer Yellowgold,0.823,0.502,5,Contentment
6493,0jbGjqfzyN4IOPPQHa0X3H,kids,Bubbles,Parachute Express,0.644,0.251,5,Contentment
6494,1krKtVpFkssNdzlBjbWuON,kids,Witch Doctor - Remastered 1999,Alvin & The Chipmunks,0.969,0.579,1,Excitement
6495,20DQ3ylk1mHSVdg2sDrCJ2,kids,"Toot Toot, Chugga Chugga, Big Red Car",The Wiggles,0.869,0.762,1,Excitement
6496,5KxQOaOFKj3SIFnV5udd5o,kids,The Creatures Under My Bed,Caspar Babypants,0.913,0.524,5,Contentment
6497,42bn2q8MMOBZDsfdgzMQSp,kids,The Pirates Who Don't Do Anything (Silly Song),Various Artists,0.843,0.645,1,Excitement
6498,4iJeg8qHRVEOyZ4KEa8Rgb,kids,Surfin' In My Imagination,Ralph's World,0.744,0.85,1,Excitement
6499,1KirPfRlqct69hhRLwsj4y,kids,Shoe Fly,Enzo Garcia,0.847,0.286,5,Contentment
6500,0eydMimsKTNF7iaLM0p7Kd,kids,Rock Melon,Gustafer Yellowgold,0.836,0.505,5,Contentment
6501,12WM5EwlR1AmRSPkTOttOV,kids,Bling Blang,Brady Rymer,0.793,0.802,1,Excitement
6502,2qAdsERZ0SamYGddqOvBWo,kids,Animal Carnaval,"Go, Diego, Go!",0.717,0.679,1,Excitement
6503,16ryQlHsba633aUnpSxKM5,kids,Bonjour l'hiver,Charlotte Diamond,0.895,0.27,5,Contentment
6504,7exER11O6jaBmUWhOvWRGh,kids,Wade in the Water,Ella Jenkins,0.329,0.262,4,Depressed
6505,7rkg2hoWcidy9N3o5Q1KUd,kids,The Heffalump Hunt (The Short U Sound),Dan Crow,0.935,0.382,5,Contentment
6506,0P4pY6DIaripmIywuJECzr,kids,Jesus Wants Me For A Sunbeam,Cedarmont Kids,0.463,0.188,4,Depressed
6507,1Mi0xCq7VkSvjtGvTActtj,kids,Monkey And The Engineer,Little Mo' Mccoury,0.961,0.8,1,Excitement
6508,5j9N29DEPtZKinz97KpHhB,kids,I Love Onions,The Re-Bops,0.878,0.507,5,Contentment
6509,42Yjw5KEY2vJBkcCQh5S22,kids,Going On A Bear Hunt,Susie Tallman,0.928,0.68,1,Excitement
6510,2NZdIV0Cy7gTqNP6rSqypd,kids,Time After Time,Various Artists,0.339,0.28,4,Depressed
6511,4Rs7nQW8DxBlyBpetWdkyI,kids,Three Little Birds,Elizabeth Mitchell,0.825,0.278,5,Contentment
6512,6eCfd2XQe4mBFY7XY8LJFn,kids,Spin The Wheel,Hampton The Hampster,0.4,0.732,3,Energetic
6513,7zQFM7bHcyMh4QQFdBkjrE,kids,Baby Beluga,Raffi,0.571,0.263,5,Contentment
6514,2LKqUBwdGMFfxBtj9pGq4n,kids,Here We Go 'Round The Mulberry Bush,Music For Little People Choir,0.82,0.35,5,Contentment
6515,62AzGLyJvNN1kIBUJNPYgX,kids,You Can Make It Happen,Various Artists,0.635,0.791,3,Energetic
6516,1mHHHsnQ9XQsCf1qMEqH37,kids,Does Your Chewing Gum Lose Its Flavor On The Bedpost Overnight?,The Re-Bops,0.967,0.531,5,Contentment
6517,33mE5iKvPnMqHYwkvJzXl4,kids,Jungle Boogie,The Sippy Cups,0.691,0.774,1,Excitement
6518,7odWBiR73qCALwWqVZ54hf,kids,♥♥♥,Baby Genius,0.311,0.466,2,Misery
6519,1oWEHaIAaGlsV90uZdcn5a,kids,Gated Community,VeggieTales,0.633,0.283,5,Contentment
6520,2WUv64aT1rRD1TKjmqzeCN,kids,Birthday Bite,Recess Monkey,0.961,0.63,1,Excitement
6521,7sqCmCXqkdGgkEQ4nj6I7C,kids,Lullaby Jazz,Children's Favorites,0.401,0.274,4,Depressed
6522,24aFNuFt7cGGJ22pnnnhHo,kids,Everyone Asked About You,Bob McGrath,0.853,0.576,5,Contentment
6523,59ucYM0It9RT63ryhnPUhr,kids,Grumpy Bug,Terrible Twos,0.201,0.361,4,Depressed
6524,4BsqoBs5vUtTqKc04LUkYm,kids,Elmo's Song,Sesame Street,0.828,0.471,5,Contentment
6525,2NrCGt0r8Utzpg1uMSr3Sz,kids,Together Tomorrow,Tom Chapin,0.637,0.216,5,Contentment
6526,2t0Ci12vaJaYzEmsJL2S1X,kids,All I Want Is You,Barry Louis Polisar,0.746,0.395,5,Contentment
6527,6gLp2opesiDDYfobz3rMR6,kids,You & Me,Frances England,0.523,0.202,5,Contentment
6528,7soFqD1nuVVsc5MOvo13Ad,latin,Ahora Lloras Tú (feat. CNCO),Ana Mena,0.766,0.9,1,Excitement
6529,4C2zOFgrXxfNGNpYQWIcaH,latin,Labios Compartidos,Maná,0.462,0.898,3,Energetic
6530,0ycMwOaPrLAw3lNUKk2uTV,latin,Tócate Tú Misma,Alexis y Fido,0.378,0.536,2,Misery
6531,0wQCKR9OFjYu5Kzrk7WivJ,latin,Corazón partío,Alejandro Sanz,0.815,0.846,1,Excitement
6532,7ojH6H4wE6XJNgzU4uvNc8,latin,A Partir De Hoy,David Bisbal,0.504,0.857,3,Energetic
6533,4HRDBtek0ayfLQ6uc7rjO9,latin,¿Cual es tu plan?,Bad Bunny,0.872,0.601,1,Excitement
6534,3lGMtkONrZdJ8kTCg6KIFf,latin,Hasta la Raíz,Natalia Lafourcade,0.592,0.643,3,Energetic
6535,7COfe3P7KgfwDwIRB8LIDw,latin,Mi Gente,J Balvin,0.288,0.704,2,Misery
6536,0LKErfBZ5FbBiLB4OcZRbL,latin,El Clavo,Prince Royce,0.658,0.78,3,Energetic
6537,6NSMQFKgjpQb0KkjMDYIK0,latin,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,0.623,0.514,5,Contentment
6538,3GhDnfO7J3zLTswYYrQFnP,latin,Mi Piquito De Oro,Ramon Ayala Y Sus Bravos Del Norte,0.92,0.85,1,Excitement
6539,4sWkZXLxb0lPCXNBzw5rsr,latin,23,Cosculluela,0.526,0.779,3,Energetic
6540,7ATATJztoWLcqDAcVVof0C,latin,BEBE,6ix9ine,0.286,0.902,0,Distressed
6541,1LBlcCtOrKITXpEp1hnNpj,latin,Original,Arcangel,0.292,0.487,2,Misery
6542,4prmUBle7TtAeeUgCnsc3Z,latin,Probablemente,Christian Nodal,0.604,0.49,5,Contentment
6543,6ewgX6FDwNWvufva6DjMXk,latin,Necesito Decirte,Conjunto Primavera,0.374,0.514,2,Misery
6544,09sbvpQfphlqvVv5XYceAS,latin,Las Mil Y Una Noches,Flans,0.436,0.666,2,Misery
6545,4lmOvO7Nc0Ppdz2hk8jpHj,latin,Y Hubo Alguien,Marc Anthony,0.668,0.879,3,Energetic
6546,3H0Vda4LvcNlwRQpNd8MHJ,latin,Hermosa Ingrata,Juanes,0.965,0.765,1,Excitement
6547,6mOZfn6CVXsX1Tt0l3thm3,latin,Sin documentos,Los Rodriguez,0.839,0.972,1,Excitement
6548,3JuJ8K9qJshYxQGR1ijoaa,latin,Tu Alma Mía & Adelita,Todos Tus Muertos,0.666,0.798,3,Energetic
6549,4jMLowuEdyL0GQhgyc6OXM,latin,El Nazareno,Ismael Rivera Y Sus Cachimbos,0.961,0.683,1,Excitement
6550,0uYmSZoLXmxBkvsH4jGQRY,latin,Disculpe Usted,"Sergio Vega ""El Shaka""",0.966,0.498,5,Contentment
6551,0gCPvo1GkbtPhMqg5Gbx1K,latin,Vuelve,Daddy Yankee,0.199,0.531,2,Misery
6552,6Al0Kpd4VrRZ0Z4kTThNPa,latin,Volví a Nacer,Carlos Vives,0.512,0.812,3,Energetic
6553,5RsVC0iBj4QaycuCzcfD1n,latin,Quédate Conmigo,Chyno Miranda,0.79,0.903,1,Excitement
6554,5nofWp3plvxYX1xgHpe4fi,latin,Mal Bicho - Remasterizado 2008,Los Fabulosos Cadillacs,0.735,0.939,1,Excitement
6555,1DmlUpnkg4N1VWquSoffF1,latin,"Y, ¿Si fuera ella?",Alejandro Sanz,0.162,0.556,2,Misery
6556,7cEnr1eM1Le82vGD6iS9xP,latin,Que Sería,Anuel AA,0.478,0.441,2,Misery
6557,6BdAwMv1YorLfkBWlE493X,latin,Héroe Favorito,Romeo Santos,0.82,0.655,1,Excitement
6558,6Ucocvd2YaEJRPmbT4SFgu,latin,La Chica Del Bikini Azul,Luis Miguel,0.749,0.794,1,Excitement
6559,0ehx1p1HMn7NMKisZaO9oL,latin,Corrido De Juanito,Calibre 50,0.759,0.603,5,Contentment
6560,6squwxmGYNEgrk3Ai0piCi,latin,Libro Abierto,Gerardo Reyes,0.838,0.305,5,Contentment
6561,7aJP1XcWcSU9w0eqSvaeZR,latin,Lo Malo - Operación Triunfo 2017,Aitana,0.964,0.737,1,Excitement
6562,4wJNcICQAv1ZNj8tkoMJab,latin,Yo no soy esa,Mari Trini,0.729,0.633,5,Contentment
6563,1ei3g2hMYh1VKvik9FoUQR,latin,Sólo Mía (feat. Maluma),Yandel,0.864,0.733,1,Excitement
6564,5cKVlMBM905oNuhah0Bq7d,latin,No Podrás,Cristian Castro,0.853,0.784,1,Excitement
6565,2oAVrb21Nsub9b8qIGLVyZ,latin,Que Bello,Cumbias Viejitas,0.922,0.466,5,Contentment
6566,3OhQfgzWYxOZ3tOOYpPvqP,latin,"Lo Que Paso, Paso",Daddy Yankee,0.833,0.74,1,Excitement
6567,7l7cGDkqF1t2ode8anm7lR,latin,Ando Bien (feat. Gerardo Ortiz),Omar Ruiz,0.96,0.602,1,Excitement
6568,2C99k3JjpT8eTzIAVZwOEa,latin,Que Raro,Feid,0.745,0.844,1,Excitement
6569,3UI9I3e1g1y5T3SMfdgfGO,latin,Colgando en tus manos (con Marta Sánchez),Carlos Baute,0.875,0.637,1,Excitement
6570,64qCBHI5L54SUOZQfGFYcg,latin,Luna,Ana Gabriel,0.24,0.486,2,Misery
6571,3EjuEvxoNgHV6urIdPA4cl,latin,Te Presumo,Banda El Recodo,0.696,0.469,5,Contentment
6572,28ANj8vuad6phtclxhmPYO,latin,Costumbres,Rocío Dúrcal,0.36,0.126,4,Depressed
6573,1pkMzGqBBS10nDiiYrNGGJ,latin,A Ella,KAROL G,0.598,0.759,3,Energetic
